time,root_position,root_right,root_up,root_forward,chest_right,chest_up,chest_forward,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
122.767,"(0.108459, 0.0590344, 3.01155e-05)","(0.963347, 0.0654338, -0.260157)","(-0.00408707, 0.973376, 0.229177)","(0.268512, -0.21961, 0.937909)","(0.964293, 0.0638728, -0.25702)","(-0.00408706, 0.973376, 0.229177)","(0.265101, -0.220319, 0.938712)","(-0.00408706, 0.973376, 0.229177)","(-0.120052, -0.990797, -0.0625143)","(0.124696, -0.978202, -0.166048)","(0.0213212, -0.937222, 0.34808)","(0.198058, -0.885642, 0.420012)","(0.0289175, -0.995568, 0.0894862)","(0.0593178, -0.967016, 0.247713)","(-0.079262, -0.93038, -0.357925)","(-0.203864, -0.755928, -0.622103)",0
122.8,"(0.11158, 0.0559862, 3.36493e-05)","(0.962145, 0.0790598, -0.260818)","(-0.0104251, 0.96699, 0.254601)","(0.272477, -0.242225, 0.931173)","(0.974263, 0.0664261, -0.215404)","(-0.0104251, 0.96699, 0.254601)","(0.225338, -0.246075, 0.942693)","(-0.0104251, 0.96699, 0.254601)","(-0.103325, -0.982754, -0.153358)","(0.106027, -0.987402, -0.117458)","(-0.0702359, -0.952038, 0.297809)","(0.107417, -0.859312, 0.500045)","(0.0304615, -0.998424, 0.0471343)","(0.162271, -0.943384, 0.2893)","(-0.106326, -0.915436, -0.388165)","(-0.142399, -0.746599, -0.649855)",0
122.833,"(0.115665, 0.0542472, 3.68209e-05)","(0.961818, 0.0852756, -0.260066)","(-0.0136522, 0.963978, 0.26563)","(0.273364, -0.251939, 0.928331)","(0.984439, 0.0594455, -0.165368)","(-0.0136522, 0.963978, 0.26563)","(0.175212, -0.259323, 0.949764)","(-0.0136522, 0.963978, 0.26563)","(-0.101552, -0.980834, -0.166285)","(0.0724447, -0.997354, 0.00605126)","(-0.111378, -0.938424, 0.327041)","(-0.0786083, -0.788898, 0.609476)","(0.0286807, -0.998168, 0.0532695)","(0.235096, -0.946623, 0.220533)","(-0.147334, -0.905474, -0.398007)","(-0.0564776, -0.780387, -0.622741)",0
122.867,"(0.120309, 0.0534434, 4.03571e-05)","(0.962314, 0.0907466, -0.256353)","(-0.019252, 0.963051, 0.26863)","(0.271242, -0.253584, 0.928506)","(0.992262, 0.0515484, -0.112953)","(-0.019252, 0.963051, 0.26863)","(0.122617, -0.264644, 0.956519)","(-0.019252, 0.963051, 0.26863)","(-0.110254, -0.972718, -0.204116)","(0.0487217, -0.987112, 0.152436)","(-0.144559, -0.922971, 0.356688)","(-0.267162, -0.629048, 0.730015)","(0.0172994, -0.99529, 0.0953865)","(0.273912, -0.958628, 0.0774953)","(-0.18554, -0.903409, -0.386557)","(0.0475417, -0.822187, -0.567228)",0
122.9,"(0.125621, 0.0528013, 4.33113e-05)","(0.965369, 0.0930755, -0.243719)","(-0.028786, 0.966778, 0.253993)","(0.259189, -0.238272, 0.935974)","(0.998277, 0.0416217, -0.0413569)","(-0.028786, 0.966778, 0.253993)","(0.0504424, -0.25301, 0.966148)","(-0.028786, 0.966778, 0.253993)","(-0.128507, -0.957233, -0.25921)","(0.0469167, -0.971657, 0.231695)","(-0.163492, -0.913764, 0.371894)","(-0.41432, -0.467275, 0.78102)","(-0.00647874, -0.996481, 0.0835626)","(0.309652, -0.950812, -0.00853261)","(-0.201021, -0.906026, -0.372434)","(0.166795, -0.87245, -0.459358)",0
122.933,"(0.130923, 0.0515313, 4.55176e-05)","(0.977611, 0.0857411, -0.192158)","(-0.0382904, 0.973107, 0.227147)","(0.206493, -0.214618, 0.95462)","(0.998742, 0.033109, 0.0376621)","(-0.0382904, 0.973107, 0.227147)","(-0.0293695, -0.228849, 0.973019)","(-0.0382904, 0.973107, 0.227147)","(-0.155584, -0.934806, -0.319267)","(0.0921224, -0.957774, 0.272364)","(-0.175847, -0.912789, 0.368639)","(-0.503846, -0.317102, 0.803483)","(-0.0421728, -0.998608, 0.0316768)","(0.332977, -0.942656, -0.0229223)","(-0.188007, -0.906079, -0.379045)","(0.279391, -0.87861, -0.38728)",0
122.967,"(0.135611, 0.0493039, 4.67386e-05)","(0.991059, 0.0670574, -0.115346)","(-0.0413857, 0.98003, 0.194495)","(0.126192, -0.187562, 0.974113)","(0.994776, 0.0233211, 0.0993817)","(-0.0413857, 0.98003, 0.194495)","(-0.0929048, -0.197662, 0.975858)","(-0.0413857, 0.98003, 0.194495)","(-0.19285, -0.91604, -0.351682)","(0.142289, -0.940581, 0.30832)","(-0.16065, -0.915781, 0.368152)","(-0.560369, -0.219709, 0.79857)","(-0.0690195, -0.996021, -0.0563742)","(0.337471, -0.941203, 0.0158241)","(-0.168019, -0.894744, -0.413766)","(0.362062, -0.865984, -0.34494)",0
123,"(0.139431, 0.0467169, 4.67122e-05)","(0.998269, 0.0461426, -0.0364741)","(-0.0387479, 0.985942, 0.16253)","(0.0435475, -0.16056, 0.986065)","(0.992106, 0.0185501, 0.124023)","(-0.0387479, 0.985942, 0.16253)","(-0.119227, -0.166045, 0.978884)","(-0.0387479, 0.985942, 0.16253)","(-0.248248, -0.908404, -0.336415)","(0.182975, -0.90917, 0.374073)","(-0.125541, -0.918891, 0.374005)","(-0.579228, -0.165465, 0.798196)","(-0.0847031, -0.993163, -0.0803322)","(0.327013, -0.944052, 0.0427609)","(-0.144408, -0.890126, -0.43223)","(0.382788, -0.859476, -0.338783)",0
123.033,"(0.142032, 0.0443078, 4.53329e-05)","(0.999306, 0.0345791, 0.0138196)","(-0.0350673, 0.990992, 0.129251)","(-0.00918134, -0.129601, 0.991524)","(0.991428, 0.0183189, 0.129366)","(-0.0350673, 0.990992, 0.129251)","(-0.125938, -0.132696, 0.983123)","(-0.0350673, 0.990992, 0.129251)","(-0.323481, -0.89182, -0.316254)","(0.189918, -0.880941, 0.433445)","(-0.0881761, -0.923601, 0.373076)","(-0.570011, -0.178262, 0.802066)","(-0.0907985, -0.992696, -0.0794309)","(0.309985, -0.949698, 0.0445394)","(-0.12969, -0.898522, -0.41933)","(0.378548, -0.868763, -0.3193)",0
123.067,"(0.142032, 0.0443078, 4.53329e-05)","(0.998801, 0.0321868, 0.0368845)","(-0.0352175, 0.994649, 0.0971239)","(-0.0336226, -0.0983387, 0.994585)","(0.99189, 0.022924, 0.125018)","(-0.0352175, 0.994649, 0.0971239)","(-0.122256, -0.100729, 0.987374)","(-0.0352175, 0.994649, 0.0971239)","(-0.400092, -0.869098, -0.290852)","(0.163654, -0.874795, 0.456017)","(-0.0422285, -0.925911, 0.375373)","(-0.544434, -0.239623, 0.803849)","(-0.0964628, -0.993338, -0.0630421)","(0.289318, -0.956441, 0.0389377)","(-0.117927, -0.911865, -0.393186)","(0.367652, -0.879305, -0.302747)",0
123.1,"(0.142032, 0.0443078, 4.53329e-05)","(0.998216, 0.0352494, 0.0481951)","(-0.0385915, 0.996773, 0.0703887)","(-0.0456065, -0.072127, 0.996352)","(0.992543, 0.0299385, 0.118162)","(-0.0385915, 0.996773, 0.0703886)","(-0.11573, -0.0743481, 0.990494)","(-0.0385915, 0.996773, 0.0703886)","(-0.450988, -0.84985, -0.272701)","(0.115225, -0.888009, 0.445154)","(-0.00922171, -0.924837, 0.380252)","(-0.48708, -0.318001, 0.813406)","(-0.10525, -0.992946, -0.0546027)","(0.26985, -0.962383, 0.0316229)","(-0.106698, -0.919735, -0.37776)","(0.368169, -0.880215, -0.299454)",0
123.133,"(0.141452, 0.0492794, 3.45469e-05)","(0.998212, 0.0398305, 0.0445758)","(-0.0426987, 0.99693, 0.0656368)","(-0.0418379, -0.0674109, 0.996848)","(0.994646, 0.0362169, 0.0967912)","(-0.0426987, 0.99693, 0.0656368)","(-0.0941339, -0.0693638, 0.99314)","(-0.0426987, 0.99693, 0.0656368)","(-0.461488, -0.840366, -0.284279)","(0.0572461, -0.92799, 0.368182)","(0.0138985, -0.924003, 0.382134)","(-0.402424, -0.43723, 0.804291)","(-0.108849, -0.992829, -0.0494228)","(0.26232, -0.964507, 0.0302482)","(-0.0937782, -0.926807, -0.363642)","(0.369129, -0.878807, -0.302395)",0
123.167,"(0.137684, 0.0551787, 3.34245e-05)","(0.998433, 0.0429282, 0.0359093)","(-0.0453438, 0.996057, 0.0762487)","(-0.0324872, -0.0777515, 0.996443)","(0.996983, 0.0410088, 0.0659048)","(-0.0453438, 0.996057, 0.0762487)","(-0.0625212, -0.0790096, 0.994911)","(-0.0453438, 0.996057, 0.0762487)","(-0.449408, -0.841609, -0.299542)","(0.0236419, -0.960445, 0.277463)","(0.0329499, -0.928192, 0.370641)","(-0.28327, -0.567814, 0.772882)","(-0.107987, -0.993075, -0.0462689)","(0.27488, -0.960886, 0.0337409)","(-0.071201, -0.934061, -0.349944)","(0.362668, -0.880631, -0.304896)",0
123.2,"(0.133083, 0.0617794, 3.35095e-05)","(0.998946, 0.0430935, 0.0158036)","(-0.0437903, 0.992484, 0.114268)","(-0.0109022, -0.114913, 0.993316)","(0.998669, 0.0419016, 0.0300697)","(-0.0437903, 0.992484, 0.114268)","(-0.0252239, -0.115554, 0.992981)","(-0.0437903, 0.992484, 0.114268)","(-0.43915, -0.847799, -0.297295)","(0.0161034, -0.987482, 0.156909)","(0.0677303, -0.923146, 0.378437)","(-0.168159, -0.674772, 0.718614)","(-0.0941346, -0.994738, -0.0404449)","(0.303978, -0.951411, 0.049143)","(-0.0417215, -0.939995, -0.338629)","(0.347088, -0.886993, -0.304588)",0
123.233,"(0.128142, 0.0679271, 3.4568e-05)","(0.998942, 0.0448485, -0.0102169)","(-0.0411929, 0.985035, 0.167361)","(0.0174385, -0.166836, 0.98583)","(0.999008, 0.0440915, -0.00618045)","(-0.0411929, 0.985035, 0.167361)","(0.0133262, -0.167013, 0.985865)","(-0.0411929, 0.985035, 0.167361)","(-0.437318, -0.861082, -0.259405)","(0.025971, -0.997618, 0.0639022)","(0.108526, -0.922023, 0.371613)","(-0.0410682, -0.725409, 0.687092)","(-0.0699283, -0.99704, -0.0319505)","(0.330667, -0.941294, 0.0680091)","(-0.0100231, -0.941226, -0.337627)","(0.331512, -0.886635, -0.322457)",0
123.267,"(0.123074, 0.0727477, 3.56199e-05)","(0.99798, 0.0500522, -0.0391368)","(-0.0403091, 0.97735, 0.207756)","(0.0487025, -0.205689, 0.977405)","(0.998432, 0.047836, -0.0290665)","(-0.0403091, 0.97735, 0.207756)","(0.0383943, -0.206216, 0.977753)","(-0.0403091, 0.97735, 0.207756)","(-0.440089, -0.871688, -0.215593)","(0.0394279, -0.999212, -0.00460523)","(0.134992, -0.92027, 0.367261)","(0.0631022, -0.759371, 0.647591)","(-0.036325, -0.999228, -0.0149829)","(0.346904, -0.933407, 0.0916999)","(0.0157745, -0.94449, -0.328162)","(0.30857, -0.8842, -0.350678)",0
123.3,"(0.118605, 0.0764361, 3.85727e-05)","(0.996337, 0.0582766, -0.0625879)","(-0.0417981, 0.970927, 0.235699)","(0.0745299, -0.232164, 0.969817)","(0.997255, 0.0551119, -0.049441)","(-0.0417981, 0.970927, 0.235699)","(0.0610179, -0.232949, 0.970573)","(-0.0417981, 0.970927, 0.235699)","(-0.437654, -0.879032, -0.189107)","(0.06308, -0.996729, -0.0505188)","(0.136915, -0.930914, 0.338604)","(0.16101, -0.788643, 0.593396)","(0.0117326, -0.999931, 0.00105203)","(0.344151, -0.938643, 0.0225744)","(0.0268691, -0.955074, -0.295145)","(0.28474, -0.87094, -0.400483)",0
123.333,"(0.114971, 0.079026, 3.94973e-05)","(0.993402, 0.0672188, -0.0929181)","(-0.041973, 0.968021, 0.247333)","(0.106571, -0.241829, 0.964449)","(0.995704, 0.0612446, -0.069449)","(-0.041973, 0.968021, 0.247333)","(0.0823681, -0.243379, 0.966428)","(-0.041973, 0.968021, 0.247333)","(-0.430893, -0.88655, -0.168405)","(0.0931989, -0.99245, -0.0797268)","(0.12694, -0.936941, 0.32562)","(0.217828, -0.820811, 0.528034)","(0.0577089, -0.997831, 0.0316716)","(0.314959, -0.938871, -0.139002)","(0.0398862, -0.9773, -0.208074)","(0.255156, -0.847299, -0.465811)",0
123.367,"(0.111957, 0.0805178, 3.9489e-05)","(0.990078, 0.072854, -0.120155)","(-0.0395479, 0.965195, 0.258523)","(0.134803, -0.251273, 0.958483)","(0.994466, 0.0632603, -0.083878)","(-0.0395479, 0.965195, 0.258523)","(0.0973056, -0.2538, 0.96235)","(-0.0395479, 0.965195, 0.258523)","(-0.413913, -0.897273, -0.15355)","(0.114027, -0.987253, -0.111038)","(0.100672, -0.941545, 0.321494)","(0.252488, -0.843068, 0.474854)","(0.100596, -0.993578, 0.0517967)","(0.263895, -0.926213, -0.269237)","(0.0475996, -0.98455, -0.168509)","(0.216637, -0.813312, -0.539992)",0
123.4,"(0.108968, 0.081493, 3.96009e-05)","(0.986543, 0.0769295, -0.144273)","(-0.0369298, 0.964445, 0.26169)","(0.159275, -0.252851, 0.954305)","(0.993936, 0.0625879, -0.0904067)","(-0.0369299, 0.964445, 0.26169)","(0.10357, -0.256759, 0.96091)","(-0.0369298, 0.964445, 0.26169)","(-0.376321, -0.915046, -0.145168)","(0.118964, -0.984379, -0.129787)","(0.0493731, -0.943323, 0.328183)","(0.260367, -0.863306, 0.432332)","(0.123354, -0.990092, 0.0670954)","(0.216371, -0.960731, -0.173724)","(0.0700471, -0.982107, -0.174813)","(0.176107, -0.792877, -0.58338)",0
123.433,"(0.106167, 0.0819891, 4.08635e-05)","(0.986055, 0.0769882, -0.147543)","(-0.0360314, 0.964297, 0.26236)","(0.162474, -0.253386, 0.953624)","(0.99451, 0.0604045, -0.085447)","(-0.0360314, 0.964297, 0.26236)","(0.0982436, -0.257841, 0.96118)","(-0.0360314, 0.964297, 0.26236)","(-0.323916, -0.934764, -0.145929)","(0.110369, -0.9854, -0.129634)","(-0.0124626, -0.947198, 0.320407)","(0.261301, -0.872441, 0.412999)","(0.137312, -0.98858, 0.0620874)","(0.158831, -0.972587, 0.169842)","(0.0913861, -0.962669, -0.254787)","(0.138575, -0.807031, -0.574018)",0
123.467,"(0.10351, 0.0826475, 4.13516e-05)","(0.987683, 0.0713536, -0.139252)","(-0.0323404, 0.963782, 0.264722)","(0.153085, -0.256897, 0.954237)","(0.994929, 0.0562782, -0.0833665)","(-0.0323404, 0.963782, 0.264722)","(0.0952349, -0.260673, 0.960718)","(-0.0323404, 0.963782, 0.264722)","(-0.268213, -0.9528, -0.142248)","(0.099838, -0.988088, -0.117107)","(-0.0546519, -0.949006, 0.310486)","(0.262009, -0.876182, 0.404545)","(0.145122, -0.987453, 0.0622652)","(0.0609964, -0.85069, 0.522117)","(0.116864, -0.948213, -0.295356)","(0.13212, -0.830858, -0.540573)",0
123.5,"(0.101025, 0.0836249, 4.27958e-05)","(0.990413, 0.0628208, -0.123028)","(-0.0280167, 0.963339, 0.266821)","(0.13526, -0.260731, 0.955889)","(0.995011, 0.0524492, -0.0848623)","(-0.0280167, 0.963339, 0.266821)","(0.0957298, -0.263121, 0.960002)","(-0.0280167, 0.963339, 0.266821)","(-0.230124, -0.964361, -0.130581)","(0.0928902, -0.990768, -0.0987412)","(-0.0560433, -0.955337, 0.290156)","(0.263313, -0.876063, 0.403954)","(0.148534, -0.986409, 0.0702434)","(-0.0357108, -0.65893, 0.751356)","(0.131458, -0.938846, -0.318255)","(0.133034, -0.85219, -0.506038)",0
123.533,"(0.0987725, 0.084853, 4.36097e-05)","(0.993423, 0.0510563, -0.102493)","(-0.0218725, 0.963221, 0.267817)","(0.112396, -0.263754, 0.958019)","(0.995165, 0.0466372, -0.0864417)","(-0.0218725, 0.963221, 0.267817)","(0.0957533, -0.264633, 0.959584)","(-0.0218725, 0.963221, 0.267817)","(-0.209812, -0.971389, -0.111276)","(0.0866724, -0.992854, -0.0820234)","(-0.0204196, -0.959228, 0.281893)","(0.255028, -0.880248, 0.400156)","(0.150178, -0.984964, 0.0853936)","(-0.121703, -0.518668, 0.846269)","(0.13808, -0.936867, -0.321269)","(0.14306, -0.864381, -0.482058)",0
123.567,"(0.0967647, 0.0861936, 4.29438e-05)","(0.996361, 0.0435668, -0.0732566)","(-0.0228133, 0.965813, 0.258236)","(0.0819638, -0.255682, 0.96328)","(0.995623, 0.0454976, -0.0816385)","(-0.0228134, 0.965813, 0.258236)","(0.09056, -0.255264, 0.962621)","(-0.0228134, 0.965813, 0.258236)","(-0.197881, -0.975128, -0.0998418)","(0.0854677, -0.993538, -0.0746872)","(0.0309721, -0.957898, 0.285434)","(0.221014, -0.885671, 0.408338)","(0.148967, -0.984262, 0.0950641)","(-0.198095, -0.421204, 0.885068)","(0.140812, -0.93657, -0.320951)","(0.154459, -0.887114, -0.434938)",0
123.6,"(0.0951523, 0.0875337, 4.18326e-05)","(0.999039, 0.0356219, -0.0255256)","(-0.0273707, 0.970735, 0.238589)","(0.0331219, -0.237991, 0.970702)","(0.996869, 0.0445855, -0.0653002)","(-0.0273708, 0.970735, 0.238589)","(0.0738872, -0.23616, 0.968901)","(-0.0273708, 0.970735, 0.238589)","(-0.188705, -0.976773, -0.101514)","(0.0872589, -0.993138, -0.077864)","(0.105873, -0.947548, 0.30157)","(0.177657, -0.891769, 0.416156)","(0.150575, -0.984472, 0.0902312)","(-0.277379, -0.401227, 0.872971)","(0.140229, -0.943275, -0.300945)","(0.174362, -0.910382, -0.375237)",0
123.633,"(0.0934109, 0.0889573, 3.99755e-05)","(0.999295, 0.0326097, 0.0185795)","(-0.0346673, 0.978507, 0.203277)","(-0.0116951, -0.203951, 0.978911)","(0.99602, 0.0498776, -0.0738633)","(-0.0346673, 0.978507, 0.203277)","(0.0823764, -0.199921, 0.976343)","(-0.0346673, 0.978507, 0.203277)","(-0.181773, -0.978315, -0.0992867)","(0.0903146, -0.992703, -0.0799009)","(0.188534, -0.927045, 0.324103)","(0.138601, -0.891707, 0.430869)","(0.155305, -0.984698, 0.0790649)","(-0.330659, -0.413763, 0.848213)","(0.134168, -0.952122, -0.274706)","(0.165325, -0.928494, -0.332514)",0
123.667,"(0.0910287, 0.0903588, 3.76236e-05)","(0.998448, 0.0308171, 0.0463894)","(-0.0383204, 0.983957, 0.174241)","(-0.0403397, -0.175764, 0.983605)","(0.994636, 0.0535204, -0.0885126)","(-0.0383204, 0.983957, 0.174241)","(0.0964407, -0.169939, 0.980724)","(-0.0383204, 0.983957, 0.174242)","(-0.177992, -0.979741, -0.0917912)","(0.092728, -0.9924, -0.0808991)","(0.255211, -0.902263, 0.347548)","(0.117215, -0.892139, 0.436289)","(0.1612, -0.98441, 0.0703636)","(-0.364894, -0.448059, 0.816147)","(0.126451, -0.958939, -0.253863)","(0.129634, -0.944279, -0.302542)",0
123.7,"(0.0878152, 0.0913402, 3.5773e-05)","(0.998212, 0.0294015, 0.0520415)","(-0.0372742, 0.986848, 0.157297)","(-0.0467385, -0.158948, 0.98618)","(0.992559, 0.0548117, -0.108729)","(-0.0372742, 0.986848, 0.157297)","(0.115916, -0.152061, 0.98155)","(-0.0372742, 0.986848, 0.157297)","(-0.180266, -0.981347, -0.0668025)","(0.0906623, -0.992606, -0.0807048)","(0.308082, -0.865324, 0.395349)","(0.107801, -0.89178, 0.439441)","(0.177187, -0.981833, 0.0678889)","(-0.384448, -0.518342, 0.763886)","(0.131054, -0.960585, -0.245156)","(0.0695898, -0.959055, -0.274538)",0
123.733,"(0.0841856, 0.0919717, 3.51901e-05)","(0.998042, 0.0207032, 0.0590274)","(-0.0296425, 0.98747, 0.154997)","(-0.0550771, -0.156336, 0.986167)","(0.993458, 0.0462002, -0.104439)","(-0.0296425, 0.98747, 0.154997)","(0.110281, -0.150831, 0.982389)","(-0.0296425, 0.98747, 0.154997)","(-0.186485, -0.981261, -0.048487)","(0.0924717, -0.991197, -0.0947536)","(0.345844, -0.82443, 0.448004)","(0.0932902, -0.895572, 0.435025)","(0.203181, -0.977438, 0.0577262)","(-0.401613, -0.588425, 0.701757)","(0.145057, -0.959201, -0.242677)","(0.0150226, -0.975469, -0.219624)",0
123.767,"(0.0803363, 0.0917213, 3.3937e-05)","(0.997915, 0.00657579, 0.0642068)","(-0.0162426, 0.988257, 0.151937)","(-0.0623454, -0.152578, 0.986323)","(0.994233, 0.032078, -0.102327)","(-0.0162426, 0.988257, 0.151937)","(0.106084, -0.149378, 0.983073)","(-0.0162426, 0.988257, 0.151937)","(-0.197243, -0.979916, -0.0293105)","(0.105546, -0.987661, -0.115694)","(0.376228, -0.775358, 0.50722)","(0.0621178, -0.897204, 0.437227)","(0.229554, -0.972391, 0.041955)","(-0.401568, -0.658079, 0.636926)","(0.160444, -0.957523, -0.239599)","(-0.0406054, -0.984, -0.173477)",0
123.8,"(0.0763618, 0.0900631, 3.3134e-05)","(0.997638, -0.00904081, 0.0680922)","(-0.00104527, 0.989206, 0.146525)","(-0.0686222, -0.14626, 0.986863)","(0.994623, 0.0161985, -0.102287)","(-0.00104527, 0.989206, 0.146525)","(0.103596, -0.145627, 0.983901)","(-0.00104527, 0.989206, 0.146525)","(-0.205338, -0.978359, -0.0254885)","(0.12461, -0.983569, -0.130632)","(0.387884, -0.753385, 0.530997)","(0.0153626, -0.895188, 0.445424)","(0.24678, -0.968723, 0.0259697)","(-0.397797, -0.719479, 0.569304)","(0.172178, -0.954855, -0.242088)","(-0.100212, -0.981338, -0.164114)",0
123.833,"(0.0726082, 0.0864912, 3.18216e-05)","(0.996745, -0.0259264, 0.0763296)","(0.0124675, 0.98617, 0.165269)","(-0.0798984, -0.163583, 0.983289)","(0.996416, 0.00062828, -0.0845899)","(0.0124675, 0.98617, 0.165269)","(0.0833302, -0.165556, 0.982673)","(0.0124675, 0.98617, 0.165269)","(-0.209732, -0.977037, -0.0375701)","(0.145177, -0.981224, -0.126981)","(0.390306, -0.742711, 0.544096)","(-0.0396373, -0.887941, 0.458247)","(0.253962, -0.967212, -0.00212666)","(-0.403262, -0.82516, 0.39559)","(0.191216, -0.949356, -0.249319)","(-0.153284, -0.972839, -0.173459)",0
123.867,"(0.0689415, 0.0814655, 3.13857e-05)","(0.993016, -0.0457265, 0.108759)","(0.0221797, 0.980335, 0.19609)","(-0.116012, -0.191828, 0.974548)","(0.998724, -0.0147132, -0.0483081)","(0.0221797, 0.980335, 0.19609)","(0.0442747, -0.196673, 0.979469)","(0.0221797, 0.980335, 0.19609)","(-0.210956, -0.975643, -0.060148)","(0.167486, -0.980199, -0.105633)","(0.392528, -0.745922, 0.538073)","(-0.0919237, -0.875062, 0.475202)","(0.257819, -0.965482, -0.0370666)","(-0.400495, -0.890864, 0.214393)","(0.222104, -0.935629, -0.274349)","(-0.176035, -0.966339, -0.187619)",0
123.9,"(0.0649823, 0.075054, 3.1057e-05)","(0.987371, -0.063865, 0.144985)","(0.0299086, 0.974284, 0.223329)","(-0.155556, -0.215966, 0.96393)","(0.999544, -0.0291673, -0.00778685)","(0.0299086, 0.974284, 0.223329)","(0.00104549, -0.223332, 0.974742)","(0.0299086, 0.974284, 0.223329)","(-0.215092, -0.972051, -0.0940864)","(0.188497, -0.97872, -0.0810939)","(0.394248, -0.759586, 0.517298)","(-0.142552, -0.85148, 0.504639)","(0.254103, -0.965141, -0.0627256)","(-0.390549, -0.916162, 0.0901041)","(0.276123, -0.917037, -0.287749)","(-0.167594, -0.969047, -0.181272)",0
123.933,"(0.0611883, 0.068575, 3.0828e-05)","(0.978357, -0.0799392, 0.190861)","(0.036532, 0.974166, 0.222858)","(-0.203702, -0.210962, 0.956034)","(0.998933, -0.0417895, 0.0196637)","(0.036532, 0.974166, 0.222858)","(-0.0284048, -0.221826, 0.974672)","(0.036532, 0.974166, 0.222858)","(-0.229897, -0.965234, -0.124379)","(0.22133, -0.973273, -0.0612596)","(0.37956, -0.780566, 0.496639)","(-0.194514, -0.826377, 0.528456)","(0.24287, -0.967648, -0.0683522)","(-0.376883, -0.921067, 0.0979499)","(0.332254, -0.89707, -0.29133)","(-0.122053, -0.977495, -0.172066)",0
123.967,"(0.0574913, 0.0631923, 3.05309e-05)","(0.970092, -0.089108, 0.225788)","(0.0413204, 0.976778, 0.210231)","(-0.239267, -0.194583, 0.951257)","(0.997826, -0.0509368, 0.0418225)","(0.0413204, 0.976778, 0.210231)","(-0.051519, -0.207992, 0.976773)","(0.0413204, 0.976778, 0.210231)","(-0.26022, -0.954962, -0.142594)","(0.270191, -0.961544, -0.0492947)","(0.363875, -0.799825, 0.477362)","(-0.243443, -0.799222, 0.549526)","(0.230042, -0.970778, -0.0683396)","(-0.365395, -0.923714, 0.115059)","(0.38357, -0.876828, -0.289908)","(-0.0876726, -0.981664, -0.16926)",0
124,"(0.0533956, 0.0598088, 3.20748e-05)","(0.961325, -0.0962321, 0.258059)","(0.0449581, 0.979138, 0.198158)","(-0.271754, -0.178913, 0.94559)","(0.996326, -0.0582884, 0.062746)","(0.0449581, 0.979138, 0.198158)","(-0.0729836, -0.194602, 0.978163)","(0.0449581, 0.979138, 0.198158)","(-0.299039, -0.94219, -0.151177)","(0.329379, -0.943095, -0.0456258)","(0.335074, -0.809426, 0.482239)","(-0.286731, -0.779765, 0.556554)","(0.218881, -0.972971, -0.0736043)","(-0.356214, -0.927189, 0.115898)","(0.412885, -0.85996, -0.299992)","(-0.0550133, -0.983336, -0.173272)",0
124.033,"(0.049265, 0.0591274, 3.47332e-05)","(0.957613, -0.100062, 0.270119)","(0.048641, 0.980424, 0.190793)","(-0.283907, -0.169565, 0.94374)","(0.994189, -0.0658305, 0.0851724)","(0.048641, 0.980424, 0.190793)","(-0.0960445, -0.185482, 0.977943)","(0.048641, 0.980424, 0.190793)","(-0.339623, -0.92857, -0.149711)","(0.379602, -0.924954, -0.0190393)","(0.306892, -0.818578, 0.485537)","(-0.316638, -0.754035, 0.575475)","(0.185078, -0.980931, -0.0593368)","(-0.346719, -0.930761, 0.116058)","(0.467681, -0.826366, -0.313676)","(-0.0414264, -0.983543, -0.17586)",0
124.067,"(0.0451916, 0.0614129, 3.62764e-05)","(0.958118, -0.110777, 0.26408)","(0.0559359, 0.976633, 0.207506)","(-0.281255, -0.18412, 0.941804)","(0.993546, -0.0747748, 0.0852985)","(0.0559359, 0.976633, 0.207506)","(-0.0990907, -0.201425, 0.974479)","(0.0559359, 0.976633, 0.207506)","(-0.381908, -0.90804, -0.172075)","(0.411097, -0.911487, 0.0138045)","(0.279953, -0.833657, 0.47607)","(-0.348367, -0.72516, 0.593955)","(0.137561, -0.990372, -0.0155036)","(-0.333616, -0.935302, 0.11794)","(0.535864, -0.776641, -0.331178)","(-0.02435, -0.982802, -0.183051)",0
124.1,"(0.040852, 0.065065, 3.66759e-05)","(0.962057, -0.119604, 0.245235)","(0.063827, 0.972186, 0.225346)","(-0.265718, -0.201331, 0.942794)","(0.993838, -0.0820043, 0.0745757)","(0.063827, 0.972186, 0.225346)","(-0.0912364, -0.219355, 0.97137)","(0.063827, 0.972186, 0.225346)","(-0.442644, -0.877373, -0.185157)","(0.452815, -0.890531, 0.0437371)","(0.284882, -0.841093, 0.459787)","(-0.399704, -0.683384, 0.61092)","(0.0697543, -0.997243, 0.0253079)","(-0.316819, -0.925771, 0.206334)","(0.565067, -0.702144, -0.433235)","(-0.019241, -0.979813, -0.198989)",0
