time,root_position,root_right,root_up,root_forward,chest_right,chest_up,chest_forward,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
135.0,"(0.0587826, -0.0374156, -1.96955e-05)","(0.858224, -0.132066, -0.495994)","(0.264637, 0.941173, 0.210146)","(0.439535, -0.312895, 0.841965)","(0.713152, -0.0457188, -0.699517)","(0.264637, 0.941173, 0.210146)","(0.648854, -0.336859, 0.682287)","(0.264637, 0.941173, 0.210146)","(0.456326, -0.798688, 0.392255)","(0.238249, -0.831644, 0.501604)","(0.85994, 0.443195, 0.253143)","(0.472469, 0.416886, 0.776517)","(-0.343895, -0.91695, -0.202332)","(0.385779, -0.776574, 0.498104)","(-0.426169, -0.49012, -0.76037)","(0.100791, -0.952503, -0.287365)",0
135.04,"(0.0645215, -0.0277418, -2.20308e-05)","(0.886985, -0.107661, -0.449074)","(0.245499, 0.932907, 0.263467)","(0.391446, -0.345256, 0.852976)","(0.762228, -0.0188022, -0.647035)","(0.245499, 0.932907, 0.263467)","(0.598953, -0.361542, 0.714523)","(0.245499, 0.932907, 0.263467)","(0.49056, -0.697009, 0.523)","(0.3054, -0.765411, 0.56646)","(0.753387, 0.502936, 0.423631)","(0.420034, 0.492333, 0.762351)","(-0.230025, -0.950002, -0.211152)","(0.341953, -0.790852, 0.507564)","(-0.311431, -0.45695, -0.833191)","(0.068253, -0.95309, -0.294891)",1
135.08,"(0.0701533, -0.0177668, -2.4366e-05)","(0.904562, -0.082009, -0.41838)","(0.223966, 0.926237, 0.303191)","(0.36309, -0.368268, 0.855888)","(0.790102, 0.00933874, -0.612904)","(0.223966, 0.926237, 0.303191)","(0.570735, -0.377294, 0.729322)","(0.223966, 0.926237, 0.303191)","(0.532486, -0.614217, 0.582406)","(0.337341, -0.717329, 0.609623)","(0.681447, 0.540724, 0.493201)","(0.384066, 0.530782, 0.755489)","(-0.123931, -0.974388, -0.187642)","(0.311674, -0.80952, 0.49753)","(-0.246699, -0.42237, -0.872206)","(0.0306915, -0.9474, -0.318576)",0
135.1,"(0.0763823, -0.0098622, -2.42286e-05)","(0.916618, -0.0549797, -0.395966)","(0.196518, 0.924568, 0.326426)","(0.348017, -0.377184, 0.858264)","(0.811795, 0.0334838, -0.582982)","(0.196518, 0.924568, 0.326426)","(0.549704, -0.379899, 0.743977)","(0.196518, 0.924568, 0.326426)","(0.563273, -0.591661, 0.576768)","(0.353234, -0.682792, 0.639547)","(0.631434, 0.58244, 0.511914)","(0.313304, 0.556578, 0.769456)","(-0.0463755, -0.986499, -0.157064)","(0.260027, -0.826854, 0.498696)","(-0.165181, -0.44519, -0.880069)","(0.0184848, -0.953789, -0.299908)",0
135.14,"(0.0820854, -0.00450962, -2.04331e-05)","(0.930339, -0.0384014, -0.364685)","(0.162409, 0.936081, 0.312052)","(0.32827, -0.350416, 0.877182)","(0.841205, 0.0368807, -0.539458)","(0.162409, 0.936081, 0.312052)","(0.51557, -0.351361, 0.781494)","(0.162409, 0.936081, 0.312052)","(0.548789, -0.62178, 0.558766)","(0.362504, -0.663651, 0.654337)","(0.640481, 0.569478, 0.515246)","(0.205564, 0.581263, 0.787322)","(-0.00929233, -0.991454, -0.130125)","(0.2073, -0.841375, 0.499115)","(-0.0746325, -0.498101, -0.863901)","(0.0531275, -0.958378, -0.280515)",0
135.18,"(0.0877793, -0.00281256, -1.79613e-05)","(0.953049, -0.0286079, -0.301462)","(0.12067, 0.95243, 0.27985)","(0.277956, -0.304264, 0.911133)","(0.891466, 0.0258536, -0.452349)","(0.12067, 0.95243, 0.27985)","(0.437422, -0.305085, 0.845922)","(0.12067, 0.95243, 0.27985)","(0.505477, -0.682448, 0.527975)","(0.353467, -0.660566, 0.662355)","(0.673448, 0.530812, 0.514497)","(0.027712, 0.58794, 0.80843)","(0.0290424, -0.991913, -0.123555)","(0.153586, -0.889016, 0.431349)","(0.0523998, -0.582506, -0.811135)","(0.114653, -0.942705, -0.313309)",0
135.2,"(0.0950218, -0.00557666, -1.26668e-05)","(0.980336, -0.0223133, -0.196069)","(0.0734633, 0.967452, 0.242155)","(0.183214, -0.254922, 0.949446)","(0.938124, 0.0188486, -0.345786)","(0.0734633, 0.967452, 0.242155)","(0.338165, -0.254817, 0.905932)","(0.0734633, 0.967452, 0.242155)","(0.435869, -0.732923, 0.522342)","(0.333885, -0.673285, 0.659704)","(0.697725, 0.476643, 0.534782)","(-0.13829, 0.556041, 0.819569)","(0.085949, -0.987513, -0.132024)","(0.109087, -0.945805, 0.305864)","(0.159986, -0.630944, -0.759154)","(0.190005, -0.893528, -0.406824)",0
135.24,"(0.101435, -0.0116873, -9.30551e-06)","(0.996819, -0.0105882, -0.0789887)","(0.0290093, 0.974922, 0.220648)","(0.0740607, -0.226257, 0.971248)","(0.969408, 0.0276332, -0.243895)","(0.0290093, 0.974922, 0.220648)","(0.243089, -0.22358, 0.943886)","(0.0290093, 0.974922, 0.220648)","(0.366256, -0.772242, 0.519132)","(0.32836, -0.670903, 0.664883)","(0.676359, 0.467452, 0.569233)","(-0.302928, 0.478118, 0.824402)","(0.138524, -0.978453, -0.153105)","(0.0833002, -0.980702, 0.176875)","(0.221704, -0.647181, -0.729386)","(0.248541, -0.835483, -0.490097)",0
135.28,"(0.106867, -0.0190983, -6.86572e-06)","(0.99963, 0.00573226, 0.0265804)","(-0.0117266, 0.97525, 0.220796)","(-0.0245559, -0.222561, 0.97461)","(0.983356, 0.0513711, -0.174275)","(-0.0117266, 0.97525, 0.220796)","(0.181272, -0.216148, 0.959386)","(-0.0117266, 0.97525, 0.220796)","(0.319941, -0.787739, 0.526408)","(0.347723, -0.646473, 0.679089)","(0.633236, 0.479785, 0.607304)","(-0.406211, 0.406757, 0.818255)","(0.172668, -0.964398, -0.200304)","(0.0607924, -0.980741, 0.185609)","(0.262825, -0.639369, -0.722586)","(0.293074, -0.815308, -0.49938)",0
135.3,"(0.11173, -0.0285257, -5.89857e-06)","(0.996173, 0.0261063, 0.0834098)","(-0.0445846, 0.973544, 0.224106)","(-0.0751497, -0.227451, 0.970885)","(0.98683, 0.0777658, -0.141839)","(-0.0445846, 0.973544, 0.224106)","(0.155593, -0.214853, 0.964173)","(-0.0445846, 0.973544, 0.224106)","(0.284879, -0.807063, 0.517197)","(0.402152, -0.598828, 0.692588)","(0.608622, 0.472873, 0.637158)","(-0.471347, 0.344734, 0.811782)","(0.175989, -0.957377, -0.229036)","(0.0410072, -0.96866, 0.244982)","(0.266553, -0.626314, -0.732585)","(0.324458, -0.82004, -0.471445)",0
135.34,"(0.114877, -0.0361318, -4.75979e-06)","(0.993154, 0.0538401, 0.103661)","(-0.07387, 0.977859, 0.195792)","(-0.0921889, -0.201963, 0.975045)","(0.987967, 0.099322, -0.11856)","(-0.07387, 0.977859, 0.195792)","(0.134426, -0.184977, 0.973506)","(-0.07387, 0.977859, 0.195792)","(0.240934, -0.829621, 0.503667)","(0.474588, -0.54632, 0.690145)","(0.594549, 0.416191, 0.687965)","(-0.530637, 0.287025, 0.797521)","(0.129552, -0.980167, -0.149965)","(0.0267128, -0.967925, 0.249816)","(0.29832, -0.601503, -0.74108)","(0.310109, -0.811525, -0.495237)",0
135.38,"(0.116066, -0.0392749, -2.95457e-06)","(0.991289, 0.0856965, 0.100016)","(-0.100938, 0.983546, 0.149826)","(-0.0869412, -0.158403, 0.983539)","(0.988884, 0.117569, -0.0910287)","(-0.100938, 0.983546, 0.149826)","(0.106454, -0.139503, 0.984483)","(-0.100938, 0.983546, 0.149826)","(0.165753, -0.872009, 0.460571)","(0.551301, -0.490806, 0.674668)","(0.540089, 0.304926, 0.784426)","(-0.591685, 0.224047, 0.77441)","(0.0404364, -0.994377, 0.0978714)","(0.0171112, -0.978599, 0.205063)","(0.346783, -0.571356, -0.743838)","(0.27105, -0.797561, -0.538915)",0
135.4,"(0.116066, -0.0392749, -2.95457e-06)","(0.989025, 0.104319, 0.104628)","(-0.112918, 0.989971, 0.0848917)","(-0.0948668, -0.0957941, 0.99087)","(0.992892, 0.117529, -0.0187807)","(-0.112918, 0.989971, 0.0848916)","(0.0285759, -0.0821111, 0.996213)","(-0.112918, 0.989971, 0.0848916)","(0.0774795, -0.916079, 0.393443)","(0.597653, -0.446777, 0.665734)","(0.410612, 0.0873428, 0.907617)","(-0.668659, 0.150248, 0.728231)","(-0.111044, -0.918529, 0.379439)","(0.0234121, -0.988822, 0.147253)","(0.409429, -0.563765, -0.717313)","(0.218926, -0.777543, -0.58949)",0
135.44,"(0.114161, -0.0424034, -3.03848e-06)","(0.984977, 0.106559, 0.135887)","(-0.111605, 0.992844, 0.0424889)","(-0.130349, -0.0569717, 0.98983)","(0.989664, 0.111914, 0.0896667)","(-0.111605, 0.992844, 0.0424889)","(-0.0841838, -0.0517187, 0.995107)","(-0.111605, 0.992844, 0.0424889)","(0.0160944, -0.969788, 0.243417)","(0.597908, -0.448352, 0.664444)","(0.196216, -0.183767, 0.963187)","(-0.729481, 0.066411, 0.680769)","(-0.257782, -0.791862, 0.553627)","(0.0249708, -0.991417, 0.128328)","(0.440525, -0.612961, -0.655909)","(0.203206, -0.775843, -0.597307)",0
135.48,"(0.110789, -0.0421728, -4.34126e-06)","(0.97862, 0.103299, 0.177852)","(-0.106393, 0.994258, 0.0115)","(-0.17564, -0.0301653, 0.983992)","(0.976031, 0.103641, 0.191368)","(-0.106393, 0.994258, 0.0115)","(-0.189076, -0.0315601, 0.981455)","(-0.106393, 0.994258, 0.0115)","(-0.00927916, -0.990867, 0.134522)","(0.57825, -0.462411, 0.672163)","(0.0205276, -0.386877, 0.921903)","(-0.774449, -0.0130783, 0.632501)","(-0.368423, -0.716655, 0.592174)","(0.0304336, -0.994745, 0.0977582)","(0.448774, -0.666874, -0.594879)","(0.206903, -0.775196, -0.596878)",0
135.5,"(0.106431, -0.0420637, -6.27343e-06)","(0.968601, 0.106167, 0.224811)","(-0.109362, 0.994001, 0.00118025)","(-0.22329, -0.0259239, 0.974407)","(0.9562, 0.104702, 0.273349)","(-0.109362, 0.994001, 0.00118025)","(-0.271533, -0.0312544, 0.961922)","(-0.109362, 0.994001, 0.00118025)","(-0.00990838, -0.999017, 0.0432029)","(0.544455, -0.507552, 0.667802)","(-0.13198, -0.496424, 0.857989)","(-0.779718, -0.144953, 0.609121)","(-0.460266, -0.674011, 0.57781)","(0.0509761, -0.9963, 0.0691954)","(0.394122, -0.732294, -0.55535)","(0.224943, -0.766614, -0.601418)",1
135.54,"(0.101253, -0.0425792, -1.1034e-05)","(0.95531, 0.115058, 0.272297)","(-0.123457, 0.99229, 0.0108764)","(-0.268649, -0.0446744, 0.962202)","(0.938196, 0.112163, 0.327426)","(-0.123457, 0.99229, 0.0108764)","(-0.323389, -0.0513474, 0.944872)","(-0.123457, 0.99229, 0.0108764)","(0.00588355, -0.999473, 0.0319244)","(0.503079, -0.576582, 0.643789)","(-0.247459, -0.509836, 0.823912)","(-0.75128, -0.270945, 0.601803)","(-0.524696, -0.664388, 0.532243)","(0.0764757, -0.994856, 0.0664335)","(0.285404, -0.787953, -0.545595)","(0.269621, -0.758628, -0.593118)",0
135.58,"(0.0954732, -0.0440243, -1.25643e-05)","(0.937488, 0.127291, 0.323903)","(-0.143823, 0.989296, 0.0246817)","(-0.316959, -0.0702636, 0.945833)","(0.914876, 0.122372, 0.384742)","(-0.143823, 0.989296, 0.0246817)","(-0.377294, -0.0784418, 0.922765)","(-0.143823, 0.989296, 0.0246817)","(0.029014, -0.999569, 0.00458522)","(0.423722, -0.686202, 0.591259)","(-0.354779, -0.521663, 0.775887)","(-0.721803, -0.405114, 0.561145)","(-0.602474, -0.683858, 0.411537)","(0.104265, -0.992535, 0.0632693)","(0.0835544, -0.857332, -0.507937)","(0.330427, -0.748379, -0.575106)",0
135.6,"(0.0881797, -0.0460842, -1.40531e-05)","(0.918927, 0.131401, 0.371896)","(-0.167159, 0.984003, 0.0616116)","(-0.357769, -0.118873, 0.926213)","(0.882866, 0.118702, 0.454377)","(-0.167159, 0.984003, 0.0616116)","(-0.439917, -0.130212, 0.888548)","(-0.167159, 0.984003, 0.0616116)","(0.0505634, -0.998231, -0.0312645)","(0.298711, -0.815378, 0.495914)","(-0.419536, -0.514409, 0.747912)","(-0.73327, -0.474867, 0.486637)","(-0.632194, -0.741192, 0.225757)","(0.129836, -0.991157, 0.0273886)","(-0.145827, -0.87774, -0.456407)","(0.38876, -0.739391, -0.549697)",0
135.64,"(0.0818529, -0.0482218, -1.51571e-05)","(0.906741, 0.128578, 0.401607)","(-0.189846, 0.975333, 0.112628)","(-0.377406, -0.178315, 0.908718)","(0.847917, 0.100078, 0.520598)","(-0.189846, 0.975333, 0.112628)","(-0.497228, -0.193543, 0.845757)","(-0.189846, 0.975333, 0.112628)","(0.0667217, -0.995159, -0.0721564)","(0.123064, -0.918691, 0.375317)","(-0.438054, -0.526547, 0.728599)","(-0.7995, -0.473951, 0.369012)","(-0.614872, -0.785406, 0.0712003)","(0.170027, -0.984743, -0.0370312)","(-0.31667, -0.853897, -0.413014)","(0.414994, -0.729871, -0.543202)",0
135.68,"(0.0740253, -0.0511268, -1.46211e-05)","(0.898871, 0.124143, 0.420261)","(-0.207395, 0.965437, 0.157856)","(-0.386146, -0.229054, 0.893547)","(0.815554, 0.0802522, 0.573089)","(-0.207395, 0.965437, 0.157856)","(-0.540813, -0.247407, 0.803934)","(-0.207395, 0.965437, 0.157856)","(0.0719953, -0.99147, -0.108642)","(0.00445293, -0.956576, 0.291449)","(-0.470312, -0.538172, 0.699412)","(-0.845044, -0.454638, 0.281432)","(-0.579014, -0.81524, -0.0112381)","(0.20558, -0.974537, -0.0895187)","(-0.410051, -0.828209, -0.382005)","(0.425404, -0.722109, -0.545518)",0
135.7,"(0.0646499, -0.0539182, -1.17772e-05)","(0.897518, 0.120371, 0.424232)","(-0.217216, 0.957897, 0.18775)","(-0.383812, -0.260665, 0.885857)","(0.79799, 0.0633338, 0.599334)","(-0.217216, 0.957897, 0.18775)","(-0.562281, -0.279934, 0.778124)","(-0.217216, 0.957897, 0.18775)","(0.0698017, -0.991643, -0.108495)","(-0.0588222, -0.966949, 0.248091)","(-0.484814, -0.526286, 0.698554)","(-0.893547, -0.384193, 0.232313)","(-0.548998, -0.835824, -0.00066907)","(0.252998, -0.959828, -0.121336)","(-0.417453, -0.824189, -0.382681)","(0.445766, -0.702922, -0.55425)",0
135.74,"(0.0545424, -0.0555331, -9.40379e-06)","(0.89748, 0.116114, 0.425497)","(-0.218566, 0.955038, 0.200327)","(-0.383204, -0.272789, 0.882463)","(0.790927, 0.052871, 0.609623)","(-0.218566, 0.955038, 0.200327)","(-0.571772, -0.291519, 0.766872)","(-0.218566, 0.955038, 0.200327)","(0.0660282, -0.99644, -0.0524168)","(-0.0703317, -0.967288, 0.243735)","(-0.470251, -0.438739, 0.765749)","(-0.926488, -0.299863, 0.227383)","(-0.542987, -0.839202, 0.0300948)","(0.292732, -0.948199, -0.123396)","(-0.393297, -0.844515, -0.363472)","(0.48068, -0.683554, -0.549273)",0
135.78,"(0.0440165, -0.0549268, -5.35645e-06)","(0.898044, 0.110454, 0.425812)","(-0.218065, 0.952449, 0.212812)","(-0.382072, -0.283965, 0.879423)","(0.784327, 0.0412383, 0.618975)","(-0.218065, 0.952449, 0.212812)","(-0.580785, -0.301864, 0.756021)","(-0.218065, 0.952449, 0.212812)","(0.0263606, -0.999238, 0.0287668)","(-0.116028, -0.966522, 0.22885)","(-0.442235, -0.27202, 0.854654)","(-0.958033, -0.185272, 0.21874)","(-0.542429, -0.834197, 0.0994234)","(0.334249, -0.935703, -0.112864)","(-0.336673, -0.864289, -0.373705)","(0.530982, -0.670944, -0.517583)",0
135.8,"(0.0318987, -0.0514391, -6.5662e-07)","(0.898279, 0.104131, 0.426909)","(-0.21615, 0.95057, 0.222926)","(-0.382632, -0.292524, 0.876369)","(0.782805, 0.0322646, 0.62143)","(-0.21615, 0.95057, 0.222926)","(-0.583554, -0.308831, 0.751058)","(-0.21615, 0.95057, 0.222926)","(-0.0719629, -0.982949, 0.169214)","(-0.201001, -0.950083, 0.238621)","(-0.398973, -0.0635961, 0.914755)","(-0.970925, -0.0580982, 0.232226)","(-0.538091, -0.827996, 0.157735)","(0.3542, -0.932881, -0.0653851)","(-0.256531, -0.889693, -0.377674)","(0.58057, -0.671551, -0.460388)",0
135.84,"(0.022201, -0.0465727, 3.50658e-06)","(0.899669, 0.0888489, 0.427436)","(-0.212331, 0.944657, 0.250076)","(-0.382121, -0.315685, 0.86852)","(0.789109, 0.0149264, 0.614071)","(-0.212331, 0.944657, 0.250076)","(-0.576872, -0.327832, 0.748161)","(-0.212331, 0.944657, 0.250076)","(-0.220609, -0.923531, 0.313722)","(-0.309983, -0.903696, 0.295371)","(-0.382365, 0.114811, 0.916851)","(-0.952776, 0.131345, 0.273798)","(-0.501221, -0.844091, 0.190496)","(0.339672, -0.940454, -0.0130345)","(-0.189562, -0.904817, -0.381278)","(0.636404, -0.658372, -0.401915)",0
135.88,"(0.0140632, -0.038193, 6.87629e-06)","(0.900159, 0.0728351, 0.429429)","(-0.207876, 0.93835, 0.2762)","(-0.383211, -0.337823, 0.859665)","(0.795021, -0.00231127, 0.606578)","(-0.207876, 0.93835, 0.2762)","(-0.570155, -0.345768, 0.74523)","(-0.207876, 0.93835, 0.2762)","(-0.332749, -0.846, 0.416608)","(-0.390787, -0.852817, 0.346395)","(-0.35764, 0.22605, 0.906088)","(-0.894136, 0.317822, 0.315452)","(-0.460054, -0.86724, 0.190379)","(0.31652, -0.948419, 0.0177617)","(-0.138675, -0.916618, -0.374941)","(0.682268, -0.626735, -0.376449)",0
135.9,"(0.00673596, -0.0278731, 8.45395e-06)","(0.901469, 0.0510906, 0.429817)","(-0.203093, 0.926916, 0.315563)","(-0.382603, -0.371732, 0.845831)","(0.797504, -0.0306904, 0.602533)","(-0.203093, 0.926916, 0.315563)","(-0.568555, -0.373794, 0.732819)","(-0.203093, 0.926916, 0.315563)","(-0.41171, -0.774027, 0.481016)","(-0.478833, -0.778351, 0.406064)","(-0.338517, 0.311455, 0.88792)","(-0.780708, 0.511944, 0.35834)","(-0.416892, -0.879062, 0.231196)","(0.237079, -0.971453, 0.00849703)","(-0.103042, -0.928127, -0.357717)","(0.69864, -0.564333, -0.439806)",0
135.94,"(0.000676215, -0.018195, 6.9439e-06)","(0.900066, 0.0336094, 0.434456)","(-0.19108, 0.926471, 0.324252)","(-0.391818, -0.3747, 0.840285)","(0.791271, -0.0501653, 0.609405)","(-0.19108, 0.926471, 0.324252)","(-0.581111, -0.372653, 0.723491)","(-0.19108, 0.926471, 0.324252)","(-0.475889, -0.731181, 0.488778)","(-0.545452, -0.728378, 0.414666)","(-0.31484, 0.365843, 0.875805)","(-0.675283, 0.637409, 0.371082)","(-0.361378, -0.89982, 0.244397)","(0.141165, -0.989763, -0.0209993)","(-0.0841617, -0.938783, -0.33407)","(0.687758, -0.497352, -0.5288)",0
135.98,"(-0.00505626, -0.0103837, 2.1014e-06)","(0.902011, 0.00921854, 0.431615)","(-0.168532, 0.927823, 0.332777)","(-0.397022, -0.372848, 0.838664)","(0.787196, -0.0762975, 0.611966)","(-0.168532, 0.927824, 0.332777)","(-0.592957, -0.365088, 0.717714)","(-0.168532, 0.927824, 0.332777)","(-0.548787, -0.6672, 0.503663)","(-0.624048, -0.663444, 0.412804)","(-0.263483, 0.427366, 0.864832)","(-0.554744, 0.749355, 0.36156)","(-0.289752, -0.920144, 0.263398)","(0.0306448, -0.997655, -0.0611926)","(-0.0681295, -0.952964, -0.295326)","(0.625057, -0.435527, -0.647781)",1
136.0,"(-0.0118951, -0.00204365, -2.72192e-06)","(0.905821, -0.0169831, 0.423321)","(-0.132178, 0.938116, 0.320105)","(-0.40206, -0.346139, 0.847665)","(0.789801, -0.0956598, 0.605858)","(-0.132178, 0.938116, 0.320105)","(-0.598516, -0.333129, 0.728563)","(-0.132178, 0.938116, 0.320105)","(-0.612789, -0.630672, 0.476175)","(-0.681754, -0.618567, 0.390624)","(-0.189936, 0.446788, 0.874245)","(-0.468177, 0.817119, 0.336343)","(-0.215333, -0.947103, 0.237965)","(-0.0444061, -0.993622, -0.103648)","(-0.0713705, -0.9607, -0.268258)","(0.542133, -0.42009, -0.727748)",0
136.04,"(-0.0180186, 0.00301712, -6.60125e-06)","(0.912981, -0.0466129, 0.405331)","(-0.0925157, 0.944005, 0.316695)","(-0.396909, -0.326834, 0.857696)","(0.796861, -0.120636, 0.591996)","(-0.0925157, 0.944005, 0.316695)","(-0.596555, -0.307328, 0.741399)","(-0.0925157, 0.944005, 0.316695)","(-0.649809, -0.607493, 0.456838)","(-0.732118, -0.566429, 0.378366)","(-0.118612, 0.442815, 0.888733)","(-0.407497, 0.851327, 0.330437)","(-0.162064, -0.966803, 0.197551)","(-0.115718, -0.984746, -0.129943)","(-0.069327, -0.964795, -0.2537)","(0.425734, -0.43307, -0.794482)",0
136.08,"(-0.024101, 0.00591784, -9.00891e-06)","(0.917994, -0.0726333, 0.389886)","(-0.0583652, 0.947678, 0.313848)","(-0.392063, -0.310963, 0.865788)","(0.803168, -0.14219, 0.578536)","(-0.0583651, 0.947678, 0.313848)","(-0.592667, -0.285931, 0.752987)","(-0.0583652, 0.947678, 0.313848)","(-0.667333, -0.60378, 0.436023)","(-0.769679, -0.518291, 0.372784)","(-0.0755534, 0.434891, 0.897308)","(-0.364141, 0.868385, 0.336613)","(-0.128311, -0.98152, 0.141964)","(-0.1665, -0.975682, -0.142556)","(-0.0571603, -0.962561, -0.264968)","(0.339496, -0.448608, -0.826737)",0
136.1,"(-0.0301327, 0.0077755, -8.26012e-06)","(0.915583, -0.100147, 0.38946)","(-0.0216835, 0.954414, 0.297699)","(-0.400968, -0.280822, 0.871988)","(0.789545, -0.165082, 0.591072)","(-0.0216835, 0.954414, 0.297699)","(-0.613004, -0.247635, 0.750268)","(-0.0216835, 0.954414, 0.297699)","(-0.66249, -0.618071, 0.423196)","(-0.792651, -0.503217, 0.344204)","(-0.0769275, 0.423961, 0.902407)","(-0.41558, 0.853074, 0.315529)","(-0.10384, -0.993564, 0.0452472)","(-0.22333, -0.970254, -0.0934376)","(-0.0450311, -0.945018, -0.323902)","(0.243489, -0.533555, -0.809958)",0
136.14,"(-0.0354636, 0.00839731, -5.98304e-06)","(0.906597, -0.120249, 0.404502)","(0.0141691, 0.965629, 0.259537)","(-0.421111, -0.229272, 0.877553)","(0.77699, -0.172364, 0.605456)","(0.0141691, 0.965629, 0.259537)","(-0.629415, -0.192939, 0.752736)","(0.0141691, 0.965629, 0.259537)","(-0.635449, -0.670238, 0.383388)","(-0.79978, -0.516586, 0.305763)","(-0.106444, 0.413571, 0.904228)","(-0.537632, 0.783169, 0.312406)","(-0.0931968, -0.995643, 0.00310655)","(-0.266774, -0.962746, -0.0441744)","(-0.0127395, -0.930877, -0.365111)","(0.153168, -0.678368, -0.718579)",0
136.18,"(-0.0403848, 0.00671916, -3.12649e-06)","(0.894297, -0.144468, 0.423512)","(0.0528059, 0.973523, 0.222406)","(-0.444152, -0.176416, 0.878411)","(0.76424, -0.183057, 0.618407)","(0.0528059, 0.973523, 0.222406)","(-0.642799, -0.137326, 0.753626)","(0.0528058, 0.973523, 0.222406)","(-0.589326, -0.737298, 0.330283)","(-0.770747, -0.577506, 0.269139)","(-0.148776, 0.415417, 0.897382)","(-0.649078, 0.701575, 0.294093)","(-0.0839993, -0.995959, -0.0317884)","(-0.317079, -0.948371, 0.00734707)","(0.0198799, -0.912943, -0.407603)","(0.061824, -0.784311, -0.617279)",0
136.2,"(-0.0454323, 0.00446881, 2.4296e-06)","(0.88509, -0.169861, 0.433317)","(0.0858011, 0.974605, 0.206843)","(-0.457357, -0.14577, 0.877254)","(0.785014, -0.194255, 0.588233)","(0.0858011, 0.974605, 0.206843)","(-0.613407, -0.113031, 0.781636)","(0.0858011, 0.974605, 0.206843)","(-0.542781, -0.79434, 0.272787)","(-0.681478, -0.688262, 0.248763)","(-0.181865, 0.452196, 0.87318)","(-0.759915, 0.598379, 0.253913)","(-0.0852246, -0.996227, -0.0163594)","(-0.339048, -0.940705, 0.0109687)","(0.0467854, -0.911892, -0.407754)","(0.0276685, -0.831582, -0.554712)",0
136.24,"(-0.0490073, 0.00219201, 7.45688e-06)","(0.887691, -0.202767, 0.413388)","(0.114742, 0.966715, 0.228684)","(-0.446497, -0.156145, 0.881056)","(0.821247, -0.221143, 0.525975)","(0.114742, 0.966715, 0.228684)","(-0.559625, -0.130096, 0.818471)","(0.114742, 0.966715, 0.228684)","(-0.521238, -0.811747, 0.263397)","(-0.550097, -0.807932, 0.211283)","(-0.17633, 0.509933, 0.841948)","(-0.84006, 0.50765, 0.191289)","(-0.0905018, -0.995881, 0.00559612)","(-0.343322, -0.939165, -0.00993985)","(0.0580095, -0.902586, -0.426583)","(0.0280887, -0.802256, -0.596319)",0
136.28,"(-0.0513088, 0.000228274, 7.05752e-06)","(0.896208, -0.226452, 0.381485)","(0.136823, 0.958826, 0.248862)","(-0.422479, -0.171463, 0.890007)","(0.852917, -0.24125, 0.462958)","(0.136823, 0.958826, 0.248862)","(-0.504303, -0.149963, 0.850406)","(0.136823, 0.958826, 0.248862)","(-0.525724, -0.807401, 0.267803)","(-0.452678, -0.877816, 0.156593)","(-0.154937, 0.549235, 0.82118)","(-0.907916, 0.390763, 0.151636)","(-0.0953237, -0.99486, 0.0341734)","(-0.339405, -0.940256, -0.026904)","(0.0622899, -0.895491, -0.440699)","(0.028276, -0.784495, -0.61949)",0
136.3,"(-0.0526762, -0.00143938, 4.00791e-06)","(0.923065, -0.226125, 0.311157)","(0.146921, 0.955431, 0.256058)","(-0.355188, -0.190549, 0.915168)","(0.891434, -0.240722, 0.383926)","(0.146921, 0.955431, 0.256058)","(-0.428448, -0.171687, 0.887105)","(0.146921, 0.955431, 0.256058)","(-0.550066, -0.778061, 0.303396)","(-0.324823, -0.927742, 0.183806)","(-0.108592, 0.55506, 0.824692)","(-0.90664, 0.283308, 0.312636)","(-0.0970093, -0.993641, 0.0571547)","(-0.332519, -0.94248, -0.0340966)","(0.0652101, -0.894865, -0.441548)","(0.0235747, -0.723704, -0.689707)",0
136.34,"(-0.0526762, -0.00143938, 4.00791e-06)","(0.953904, -0.197934, 0.225588)","(0.138667, 0.957183, 0.254112)","(-0.265976, -0.209902, 0.940849)","(0.928546, -0.214654, 0.302864)","(0.138667, 0.957183, 0.254112)","(-0.344178, -0.192672, 0.918923)","(0.138667, 0.957183, 0.254112)","(-0.557955, -0.739665, 0.376273)","(-0.20327, -0.937525, 0.282363)","(-0.0525323, 0.537684, 0.841508)","(-0.815402, 0.25531, 0.519554)","(-0.0719489, -0.996158, 0.049927)","(-0.301202, -0.952399, -0.0470373)","(0.0451409, -0.897457, -0.438785)","(-0.010054, -0.674199, -0.738481)",0
136.38,"(-0.0504956, -0.000855529, -8.83221e-06)","(0.979522, -0.157498, 0.125424)","(0.123305, 0.961719, 0.24473)","(-0.158969, -0.222726, 0.961832)","(0.965142, -0.173488, 0.195964)","(0.123305, 0.961719, 0.24473)","(-0.230688, -0.210391, 0.95001)","(0.123305, 0.961719, 0.24473)","(-0.524429, -0.70376, 0.479265)","(-0.0755089, -0.904518, 0.419697)","(0.028581, 0.531497, 0.846578)","(-0.657101, 0.264832, 0.70575)","(-0.036673, -0.998452, 0.041828)","(-0.244908, -0.968105, -0.0528376)","(0.0155932, -0.911351, -0.411334)","(-0.0636163, -0.60719, -0.792006)",0
